Dataname,Value,Time
featureId,NONE,2025-07-11 11:27:00.161584
partKindId,NONE,2025-07-11 11:27:00.161584
processKindId,NONE,2025-07-11 11:27:00.161584
A_Axis_Load,14,2025-07-11 11:27:00.161584
A_Position,-0.00104607675826151,2025-07-11 11:27:00.161584
C_Axis_Load,9,2025-07-11 11:27:00.161584
C_Position,30,2025-07-11 11:27:00.161584
Machine_Time,2594453.551,2025-07-11 11:27:00.161584
Spindle_Time,691229.158999999,2025-07-11 11:27:00.161584
Feed_Override,100,2025-07-11 11:27:00.161584
Feed_Rate,0,2025-07-11 11:27:00.161584
Program_Runtime_Seconds,49,2025-07-11 11:27:00.161584
Rapid_Override,100,2025-07-11 11:27:00.161584
Rapid_Speed,0,2025-07-11 11:27:00.161584
S_Axis_Load,0,2025-07-11 11:27:00.161584
Spindle_Override,100,2025-07-11 11:27:00.161584
Spindle_Speed,0,2025-07-11 11:27:00.161584
X_Axis_Load,3,2025-07-11 11:27:00.161584
X_Position,379.846805990744,2025-07-11 11:27:00.161584
Y_Axis_Load,3,2025-07-11 11:27:00.161584
Y_Position,496.9534114729,2025-07-11 11:27:00.161584
Z_Axis_Load,39,2025-07-11 11:27:00.161584
Z_Position,-4.30259193467025,2025-07-11 11:27:00.161584
COR_Status,1,2025-07-11 11:27:00.161584
Controller_Mode,AUTO,2025-07-11 11:27:00.161584
EStop_State,ARMED,2025-07-11 11:27:00.161584
Machine_Mode,4,2025-07-11 11:27:00.161584
Block_Number,0,2025-07-11 11:27:00.161584
Current_Tool,72,2025-07-11 11:27:00.161584
Part_Count,1,2025-07-11 11:27:00.161584
Program_Name_Running,000454_D_A_PROGRAM_4.NC,2025-07-11 11:27:00.161584
spindle motor v_rms,0.0,2025-07-11 11:27:00.161584
spindle motor a_peak,200,2025-07-11 11:27:00.161584
spindle motor a_rms,100,2025-07-11 11:27:00.161584
spindle motor temp,24.8,2025-07-11 11:27:00.161584
spindle motor crest,3.7,2025-07-11 11:27:00.161584
z-axis bearing v_rms,0.0,2025-07-11 11:27:00.161584
z-axis bearing a_peak,200,2025-07-11 11:27:00.161584
z-axis bearing a_rms,0,2025-07-11 11:27:00.161584
z-axis bearing temp,23.3,2025-07-11 11:27:00.161584
z-axis bearing crest,4.1,2025-07-11 11:27:00.161584
z-axis motor v_rms,0.0,2025-07-11 11:27:00.161584
z-axis motor a_peak,800,2025-07-11 11:27:00.161584
z-axis motor a_rms,400,2025-07-11 11:27:00.161584
z-axis motor temp,28.6,2025-07-11 11:27:00.161584
