Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-22 11:55:00.025742
partKindId,NONE,2025-07-22 11:55:00.025742
processKindId,NONE,2025-07-22 11:55:00.025742
A_Axis_Load,106,2025-07-22 11:55:00.025742
A_Position,-89.9995631963877,2025-07-22 11:55:00.025742
C_Axis_Load,43,2025-07-22 11:55:00.025742
C_Position,142.3625,2025-07-22 11:55:00.025742
Machine_Time,2647410.622,2025-07-22 11:55:00.025742
Spindle_Time,709602.711000001,2025-07-22 11:55:00.025742
Feed_Override,100,2025-07-22 11:55:00.025742
Feed_Rate,357.5833,2025-07-22 11:55:00.025742
Program_Runtime_Seconds,40,2025-07-22 11:55:00.025742
Rapid_Override,100,2025-07-22 11:55:00.025742
Rapid_Speed,0,2025-07-22 11:55:00.025742
S_Axis_Load,0,2025-07-22 11:55:00.025742
Spindle_Override,100,2025-07-22 11:55:00.025742
Spindle_Speed,0,2025-07-22 11:55:00.025742
X_Axis_Load,4,2025-07-22 11:55:00.025742
X_Position,379.84679454674,2025-07-22 11:55:00.025742
Y_Axis_Load,6,2025-07-22 11:55:00.025742
Y_Position,496.953400028809,2025-07-22 11:55:00.025742
Z_Axis_Load,40,2025-07-22 11:55:00.025742
Z_Position,-4.30259193467025,2025-07-22 11:55:00.025742
COR_Status,1,2025-07-22 11:55:00.025742
Controller_Mode,MANUAL,2025-07-22 11:55:00.025742
EStop_State,ARMED,2025-07-22 11:55:00.025742
Machine_Mode,2,2025-07-22 11:55:00.025742
Block_Number,66,2025-07-22 11:55:00.025742
Current_Tool,72,2025-07-22 11:55:00.025742
Part_Count,10,2025-07-22 11:55:00.025742
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-22 11:55:00.025742
voltage,133.5,2025-07-22 11:55:00.025742
current,4.5200000000000005,2025-07-22 11:55:00.025742
active power,497.3333333333333,2025-07-22 11:55:00.025742
forward kWh,27.242,2025-07-22 11:55:00.025742
reverse kWh,0.7256666666666667,2025-07-22 11:55:00.025742
frequency,59.99,2025-07-22 11:55:00.025742
power factor,0.7999999999999999,2025-07-22 11:55:00.025742
featureId,UNAVAILABLE,2025-07-22 11:55:01.026010
partKindId,NONE,2025-07-22 11:55:01.026010
processKindId,NONE,2025-07-22 11:55:01.026010
A_Axis_Load,106,2025-07-22 11:55:01.026010
A_Position,-89.9995631963877,2025-07-22 11:55:01.026010
C_Axis_Load,57,2025-07-22 11:55:01.026010
C_Position,119.2485,2025-07-22 11:55:01.026010
Machine_Time,2647410.622,2025-07-22 11:55:01.026010
Spindle_Time,709602.711000001,2025-07-22 11:55:01.026010
Feed_Override,100,2025-07-22 11:55:01.026010
Feed_Rate,201.6667,2025-07-22 11:55:01.026010
Program_Runtime_Seconds,40,2025-07-22 11:55:01.026010
Rapid_Override,100,2025-07-22 11:55:01.026010
Rapid_Speed,0,2025-07-22 11:55:01.026010
S_Axis_Load,0,2025-07-22 11:55:01.026010
Spindle_Override,100,2025-07-22 11:55:01.026010
Spindle_Speed,0,2025-07-22 11:55:01.026010
X_Axis_Load,4,2025-07-22 11:55:01.026010
X_Position,379.84679454674,2025-07-22 11:55:01.026010
Y_Axis_Load,6,2025-07-22 11:55:01.026010
Y_Position,496.953400028809,2025-07-22 11:55:01.026010
Z_Axis_Load,40,2025-07-22 11:55:01.026010
Z_Position,-4.30260337827589,2025-07-22 11:55:01.026010
COR_Status,1,2025-07-22 11:55:01.026010
Controller_Mode,MANUAL,2025-07-22 11:55:01.026010
EStop_State,ARMED,2025-07-22 11:55:01.026010
Machine_Mode,2,2025-07-22 11:55:01.026010
Block_Number,66,2025-07-22 11:55:01.026010
Current_Tool,72,2025-07-22 11:55:01.026010
Part_Count,10,2025-07-22 11:55:01.026010
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-22 11:55:01.026010
voltage,133.5666666666667,2025-07-22 11:55:01.026010
current,4.056666666666667,2025-07-22 11:55:01.026010
active power,446.3333333333333,2025-07-22 11:55:01.026010
forward kWh,27.242,2025-07-22 11:55:01.026010
reverse kWh,0.7256666666666667,2025-07-22 11:55:01.026010
frequency,59.99,2025-07-22 11:55:01.026010
power factor,0.7233333333333333,2025-07-22 11:55:01.026010
featureId,UNAVAILABLE,2025-07-22 11:55:02.026241
partKindId,NONE,2025-07-22 11:55:02.026241
processKindId,NONE,2025-07-22 11:55:02.026241
A_Axis_Load,106,2025-07-22 11:55:02.026241
A_Position,-89.9995631963877,2025-07-22 11:55:02.026241
C_Axis_Load,48,2025-07-22 11:55:02.026241
C_Position,117.9065,2025-07-22 11:55:02.026241
Machine_Time,2647410.622,2025-07-22 11:55:02.026241
Spindle_Time,709602.711000001,2025-07-22 11:55:02.026241
Feed_Override,100,2025-07-22 11:55:02.026241
Feed_Rate,71.76667,2025-07-22 11:55:02.026241
Program_Runtime_Seconds,40,2025-07-22 11:55:02.026241
Rapid_Override,100,2025-07-22 11:55:02.026241
Rapid_Speed,0,2025-07-22 11:55:02.026241
S_Axis_Load,0,2025-07-22 11:55:02.026241
Spindle_Override,100,2025-07-22 11:55:02.026241
Spindle_Speed,0,2025-07-22 11:55:02.026241
X_Axis_Load,4,2025-07-22 11:55:02.026241
X_Position,379.84679454674,2025-07-22 11:55:02.026241
Y_Axis_Load,6,2025-07-22 11:55:02.026241
Y_Position,496.953400028809,2025-07-22 11:55:02.026241
Z_Axis_Load,40,2025-07-22 11:55:02.026241
Z_Position,-4.30259193467025,2025-07-22 11:55:02.026241
COR_Status,1,2025-07-22 11:55:02.026241
Controller_Mode,MANUAL,2025-07-22 11:55:02.026241
EStop_State,ARMED,2025-07-22 11:55:02.026241
Machine_Mode,2,2025-07-22 11:55:02.026241
Block_Number,66,2025-07-22 11:55:02.026241
Current_Tool,72,2025-07-22 11:55:02.026241
Part_Count,10,2025-07-22 11:55:02.026241
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-22 11:55:02.026241
voltage,133.5,2025-07-22 11:55:02.026241
current,4.006666666666667,2025-07-22 11:55:02.026241
active power,442.0,2025-07-22 11:55:02.026241
forward kWh,27.242,2025-07-22 11:55:02.026241
reverse kWh,0.7256666666666667,2025-07-22 11:55:02.026241
frequency,59.99,2025-07-22 11:55:02.026241
power factor,0.7866666666666666,2025-07-22 11:55:02.026241
featureId,UNAVAILABLE,2025-07-22 11:55:03.026506
partKindId,NONE,2025-07-22 11:55:03.026506
processKindId,NONE,2025-07-22 11:55:03.026506
A_Axis_Load,106,2025-07-22 11:55:03.026506
A_Position,-89.9995631963877,2025-07-22 11:55:03.026506
C_Axis_Load,49,2025-07-22 11:55:03.026506
C_Position,120.066,2025-07-22 11:55:03.026506
Machine_Time,2647410.622,2025-07-22 11:55:03.026506
Spindle_Time,709602.711000001,2025-07-22 11:55:03.026506
Feed_Override,100,2025-07-22 11:55:03.026506
Feed_Rate,32.25,2025-07-22 11:55:03.026506
Program_Runtime_Seconds,40,2025-07-22 11:55:03.026506
Rapid_Override,100,2025-07-22 11:55:03.026506
Rapid_Speed,0,2025-07-22 11:55:03.026506
S_Axis_Load,0,2025-07-22 11:55:03.026506
Spindle_Override,100,2025-07-22 11:55:03.026506
Spindle_Speed,0,2025-07-22 11:55:03.026506
X_Axis_Load,4,2025-07-22 11:55:03.026506
X_Position,379.84679454674,2025-07-22 11:55:03.026506
Y_Axis_Load,6,2025-07-22 11:55:03.026506
Y_Position,496.953388584717,2025-07-22 11:55:03.026506
Z_Axis_Load,40,2025-07-22 11:55:03.026506
Z_Position,-4.30260337827589,2025-07-22 11:55:03.026506
COR_Status,1,2025-07-22 11:55:03.026506
Controller_Mode,MANUAL,2025-07-22 11:55:03.026506
EStop_State,ARMED,2025-07-22 11:55:03.026506
Machine_Mode,2,2025-07-22 11:55:03.026506
Block_Number,66,2025-07-22 11:55:03.026506
Current_Tool,72,2025-07-22 11:55:03.026506
Part_Count,10,2025-07-22 11:55:03.026506
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-22 11:55:03.026506
voltage,133.5666666666667,2025-07-22 11:55:03.026506
current,3.8200000000000003,2025-07-22 11:55:03.026506
active power,421.6666666666667,2025-07-22 11:55:03.026506
forward kWh,27.242333333333335,2025-07-22 11:55:03.026506
reverse kWh,0.7256666666666667,2025-07-22 11:55:03.026506
frequency,59.98,2025-07-22 11:55:03.026506
power factor,0.7999999999999999,2025-07-22 11:55:03.026506
featureId,UNAVAILABLE,2025-07-22 11:55:04.026752
partKindId,NONE,2025-07-22 11:55:04.026752
processKindId,NONE,2025-07-22 11:55:04.026752
A_Axis_Load,106,2025-07-22 11:55:04.026752
A_Position,-89.9995631963877,2025-07-22 11:55:04.026752
C_Axis_Load,41,2025-07-22 11:55:04.026752
C_Position,120.038,2025-07-22 11:55:04.026752
Machine_Time,2647410.622,2025-07-22 11:55:04.026752
Spindle_Time,709602.711000001,2025-07-22 11:55:04.026752
Feed_Override,100,2025-07-22 11:55:04.026752
Feed_Rate,3.2,2025-07-22 11:55:04.026752
Program_Runtime_Seconds,40,2025-07-22 11:55:04.026752
Rapid_Override,100,2025-07-22 11:55:04.026752
Rapid_Speed,0,2025-07-22 11:55:04.026752
S_Axis_Load,0,2025-07-22 11:55:04.026752
Spindle_Override,100,2025-07-22 11:55:04.026752
Spindle_Speed,0,2025-07-22 11:55:04.026752
X_Axis_Load,4,2025-07-22 11:55:04.026752
X_Position,379.846805990744,2025-07-22 11:55:04.026752
Y_Axis_Load,6,2025-07-22 11:55:04.026752
Y_Position,496.953400028809,2025-07-22 11:55:04.026752
Z_Axis_Load,40,2025-07-22 11:55:04.026752
Z_Position,-4.30260337827589,2025-07-22 11:55:04.026752
COR_Status,1,2025-07-22 11:55:04.026752
Controller_Mode,MANUAL,2025-07-22 11:55:04.026752
EStop_State,ARMED,2025-07-22 11:55:04.026752
Machine_Mode,2,2025-07-22 11:55:04.026752
Block_Number,66,2025-07-22 11:55:04.026752
Current_Tool,72,2025-07-22 11:55:04.026752
Part_Count,10,2025-07-22 11:55:04.026752
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-22 11:55:04.026752
voltage,133.56666666666663,2025-07-22 11:55:04.026752
current,3.78,2025-07-22 11:55:04.026752
