Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-30 14:40:00.168333
partKindId,5E4A09CE-E1D5-4FCC-B912-38239DF9FDA0,2025-07-30 14:40:00.168333
processKindId,NONE,2025-07-30 14:40:00.168333
A_Axis_Load,17,2025-07-30 14:40:00.168333
A_Position,-90.0003437746771,2025-07-30 14:40:00.168333
C_Axis_Load,4,2025-07-30 14:40:00.168333
C_Position,120,2025-07-30 14:40:00.168333
Machine_Time,2740003.57,2025-07-30 14:40:00.168333
Spindle_Time,754996.344000001,2025-07-30 14:40:00.168333
Feed_Override,100,2025-07-30 14:40:00.168333
Feed_Rate,0,2025-07-30 14:40:00.168333
Program_Runtime_Seconds,57,2025-07-30 14:40:00.168333
Rapid_Override,100,2025-07-30 14:40:00.168333
Rapid_Speed,0,2025-07-30 14:40:00.168333
S_Axis_Load,1,2025-07-30 14:40:00.168333
Spindle_Override,100,2025-07-30 14:40:00.168333
Spindle_Speed,0,2025-07-30 14:40:00.168333
X_Axis_Load,5,2025-07-30 14:40:00.168333
X_Position,1.38680766401684,2025-07-30 14:40:00.168333
Y_Axis_Load,5,2025-07-30 14:40:00.168333
Y_Position,496.953400028809,2025-07-30 14:40:00.168333
Z_Axis_Load,30,2025-07-30 14:40:00.168333
Z_Position,-99.8670012020172,2025-07-30 14:40:00.168333
COR_Status,1,2025-07-30 14:40:00.168333
Controller_Mode,AUTO,2025-07-30 14:40:00.168333
EStop_State,ARMED,2025-07-30 14:40:00.168333
Machine_Mode,5,2025-07-30 14:40:00.168333
Block_Number,54,2025-07-30 14:40:00.168333
Current_Tool,85,2025-07-30 14:40:00.168333
Part_Count,25,2025-07-30 14:40:00.168333
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-30 14:40:00.168333
spindle motor v_rms,0.1,2025-07-30 14:40:00.168333
spindle motor a_peak,900,2025-07-30 14:40:00.168333
spindle motor a_rms,400,2025-07-30 14:40:00.168333
spindle motor temp,32.7,2025-07-30 14:40:00.168333
spindle motor crest,2.3,2025-07-30 14:40:00.168333
z-axis bearing v_rms,0.0,2025-07-30 14:40:00.168333
z-axis bearing a_peak,300,2025-07-30 14:40:00.168333
z-axis bearing a_rms,100,2025-07-30 14:40:00.168333
z-axis bearing temp,25.2,2025-07-30 14:40:00.168333
z-axis bearing crest,4.6,2025-07-30 14:40:00.168333
z-axis motor v_rms,0.1,2025-07-30 14:40:00.168333
z-axis motor a_peak,400,2025-07-30 14:40:00.168333
z-axis motor a_rms,100,2025-07-30 14:40:00.168333
z-axis motor temp,30.2,2025-07-30 14:40:00.168333
z-axis motor crest,4.0,2025-07-30 14:40:00.168333
y-axis bearing v_rms,0.0,2025-07-30 14:40:00.168333
y-axis bearing a_peak,200,2025-07-30 14:40:00.168333
y-axis bearing a_rms,100,2025-07-30 14:40:00.168333
y-axis bearing temp,22.8,2025-07-30 14:40:00.168333
y-axis bearing crest,4.0,2025-07-30 14:40:00.168333
y-axis motor v_rms,0.1,2025-07-30 14:40:00.168333
y-axis motor a_peak,600,2025-07-30 14:40:00.168333
y-axis motor a_rms,200,2025-07-30 14:40:00.168333
y-axis motor temp,25.7,2025-07-30 14:40:00.168333
y-axis motor crest,3.1,2025-07-30 14:40:00.168333
x-axis motor v_rms,0.0,2025-07-30 14:40:00.168333
x-axis motor a_peak,200,2025-07-30 14:40:00.168333
x-axis motor a_rms,0,2025-07-30 14:40:00.168333
x-axis motor temp,23.7,2025-07-30 14:40:00.168333
x-axis motor crest,4.9,2025-07-30 14:40:00.168333
voltage,131.93333333333334,2025-07-30 14:40:00.168333
current,5.953333333333333,2025-07-30 14:40:00.168333
