Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-31 13:23:00.865816
partKindId,NONE,2025-07-31 13:23:00.865816
processKindId,NONE,2025-07-31 13:23:00.865816
A_Axis_Load,0,2025-07-31 13:23:00.865816
A_Position,-89.9995631963877,2025-07-31 13:23:00.865816
C_Axis_Load,3,2025-07-31 13:23:00.865816
C_Position,-60,2025-07-31 13:23:00.865816
Machine_Time,2758381.165,2025-07-31 13:23:00.865816
Spindle_Time,767248.463999999,2025-07-31 13:23:00.865816
Feed_Override,100,2025-07-31 13:23:00.865816
Feed_Rate,0,2025-07-31 13:23:00.865816
Program_Runtime_Seconds,46,2025-07-31 13:23:00.865816
Rapid_Override,100,2025-07-31 13:23:00.865816
Rapid_Speed,0,2025-07-31 13:23:00.865816
S_Axis_Load,0,2025-07-31 13:23:00.865816
Spindle_Override,100,2025-07-31 13:23:00.865816
Spindle_Speed,0,2025-07-31 13:23:00.865816
X_Axis_Load,2,2025-07-31 13:23:00.865816
X_Position,379.84679454674,2025-07-31 13:23:00.865816
Y_Axis_Load,6,2025-07-31 13:23:00.865816
Y_Position,496.953400028809,2025-07-31 13:23:00.865816
Z_Axis_Load,40,2025-07-31 13:23:00.865816
Z_Position,-4.30260337827589,2025-07-31 13:23:00.865816
COR_Status,1,2025-07-31 13:23:00.865816
Controller_Mode,AUTO,2025-07-31 13:23:00.865816
EStop_State,ARMED,2025-07-31 13:23:00.865816
Machine_Mode,4,2025-07-31 13:23:00.865816
Block_Number,66,2025-07-31 13:23:00.865816
Current_Tool,72,2025-07-31 13:23:00.865816
Part_Count,28,2025-07-31 13:23:00.865816
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-31 13:23:00.865816
spindle motor v_rms,0.0,2025-07-31 13:23:00.865816
spindle motor a_peak,200,2025-07-31 13:23:00.865816
spindle motor a_rms,100,2025-07-31 13:23:00.865816
spindle motor temp,35.3,2025-07-31 13:23:00.865816
spindle motor crest,4.0,2025-07-31 13:23:00.865816
z-axis bearing v_rms,0.0,2025-07-31 13:23:00.865816
z-axis bearing a_peak,200,2025-07-31 13:23:00.865816
z-axis bearing a_rms,0,2025-07-31 13:23:00.865816
z-axis bearing temp,24.7,2025-07-31 13:23:00.865816
z-axis bearing crest,4.0,2025-07-31 13:23:00.865816
z-axis motor v_rms,0.0,2025-07-31 13:23:00.865816
z-axis motor a_peak,800,2025-07-31 13:23:00.865816
z-axis motor a_rms,500,2025-07-31 13:23:00.865816
z-axis motor temp,29.7,2025-07-31 13:23:00.865816
z-axis motor crest,1.8,2025-07-31 13:23:00.865816
y-axis bearing v_rms,0.0,2025-07-31 13:23:00.865816
y-axis bearing a_peak,200,2025-07-31 13:23:00.865816
y-axis bearing a_rms,0,2025-07-31 13:23:00.865816
y-axis bearing temp,23.3,2025-07-31 13:23:00.865816
